FECHA;HORA;G2_VT_1RLA;G2_VT_1RLO;G2_VT_2RLA;G2_VT_2RLO;G2_VT_ALO;G2_JT_GEN_P;G2_ZT_INY1;G2_ZT_INY2;G2_ZT_INY3;G2_ZT_INY4;G2_ZT_INY5;G2_ZT_INY6
19-07-2019;10:53:09;1.44335;0.471504;1.27794;0.221103;0.507362;13530;43.6118;43.331;41.2421;43.3036;43.3036;43.6469
19-07-2019;10:53:10;1.30434;0.467994;1.07118;0.202182;0.439155;13530;43.6118;43.331;41.2421;43.3036;43.3036;43.6469
19-07-2019;10:53:11;1.25902;0.471504;1.17647;0.216983;0.458076;13530;43.6515;43.2959;41.2802;43.2685;43.3448;43.6469
19-07-2019;10:53:12;1.45892;0.464179;1.11574;0.25864;0.458076;13530;43.6118;43.2959;41.2421;43.3036;43.3036;43.6469
19-07-2019;10:53:13;1.39071;0.456703;1.27794;0.224918;0.439155;13510;43.6515;43.2959;41.2421;43.3036;43.3799;43.6088
19-07-2019;10:53:14;1.21019;0.452888;1.09758;0.232395;0.43183;13510;43.6118;43.2959;41.2802;43.3036;43.3036;43.6469
19-07-2019;10:53:15;1.3872;0.460212;1.28145;0.205997;0.442969;13530;43.6515;43.2959;41.2421;43.3036;43.3036;43.6866
19-07-2019;10:53:16;1.35348;0.460212;1.19478;0.205997;0.439155;13540;43.6118;43.331;41.2802;43.2685;43.3799;43.6469
19-07-2019;10:53:17;1.31167;0.471504;1.29274;0.254826;0.462043;13540;43.6515;43.331;41.2421;43.3036;43.3799;43.6469
19-07-2019;10:53:18;1.34188;0.464179;1.19905;0.216983;0.439155;13520;43.6515;43.331;41.2421;43.2685;43.3448;43.6469
19-07-2019;10:53:19;1.49248;0.475624;1.2665;0.224918;0.50309;13530;43.6515;43.2959;41.2802;43.3448;43.3448;43.6469
19-07-2019;10:53:20;1.46624;0.464179;1.17998;0.243229;0.472877;13530;43.6515;43.2959;41.2802;43.3036;43.3448;43.6866
19-07-2019;10:53:21;1.40963;0.464179;1.14641;0.243229;0.446479;13530;43.6515;43.331;41.2802;43.3036;43.3448;43.6866
19-07-2019;10:53:22;1.402;0.479133;1.25902;0.239719;0.462043;13540;43.6866;43.331;41.2421;43.3036;43.3448;43.6866
19-07-2019;10:53:23;1.49599;0.475624;1.17998;0.216983;0.454566;13540;43.6515;43.3707;41.2802;43.3036;43.3036;43.6866
19-07-2019;10:53:24;1.46975;0.48661;1.2253;0.205997;0.484474;13550;43.6515;43.331;41.2421;43.3448;43.3036;43.6469
19-07-2019;10:53:25;1.33455;0.464179;1.20638;0.216983;0.469368;13550;43.6515;43.2959;41.2802;43.3448;43.3036;43.6866
19-07-2019;10:53:26;1.20668;0.483101;1.15023;0.224918;0.446479;13530;43.6118;43.331;41.2421;43.2685;43.3448;43.6866
19-07-2019;10:53:27;1.36828;0.479133;1.17998;0.232395;0.446479;13530;43.6866;43.331;41.2421;43.2685;43.3799;43.6469
19-07-2019;10:53:28;1.43603;0.471504;1.06737;0.232395;0.442969;13540;43.6515;43.2959;41.2802;43.2685;43.3448;43.6469
19-07-2019;10:53:29;1.36446;0.475624;1.19905;0.209506;0.454566;13530;43.6515;43.331;41.2421;43.3036;43.3036;43.6866
19-07-2019;10:53:30;1.36446;0.456703;1.18395;0.22858;0.518196;13510;43.6118;43.2959;41.2802;43.2685;43.3448;43.6469
19-07-2019;10:53:31;1.28542;0.464179;1.17998;0.232395;0.495766;13520;43.6515;43.2959;41.2421;43.3448;43.3036;43.6866
19-07-2019;10:53:32;1.28542;0.464179;1.19127;0.247501;0.522011;13530;43.6118;43.331;41.2421;43.2685;43.3448;43.6469
19-07-2019;10:53:33;1.31563;0.475624;1.18746;0.239719;0.469368;13540;43.6515;43.2959;41.2802;43.2685;43.3448;43.6088
19-07-2019;10:53:34;1.18395;0.456703;1.10842;0.232395;0.420233;13520;43.6515;43.331;41.2421;43.3036;43.3799;43.6469
19-07-2019;10:53:35;1.27443;0.460212;1.17998;0.22858;0.439155;13510;43.6118;43.331;41.2421;43.3448;43.3036;43.6469
19-07-2019;10:53:36;1.10491;0.460212;1.00313;0.209506;0.442969;13510;43.6118;43.2578;41.2421;43.2685;43.3448;43.6866
19-07-2019;10:53:37;1.35698;0.456703;1.27382;0.205997;0.439155;13520;43.6515;43.331;41.2421;43.3036;43.3448;43.6469
19-07-2019;10:53:38;1.16915;0.467994;1.03746;0.224918;0.442969;13550;43.6118;43.2959;41.2421;43.3036;43.3036;43.6088
19-07-2019;10:53:39;1.29656;0.456703;1.15023;0.22858;0.435645;13550;43.6118;43.2959;41.207;43.3036;43.3036;43.6088
19-07-2019;10:53:40;1.34585;0.471504;1.04097;0.251316;0.435645;13510;43.6118;43.2578;41.2421;43.2685;43.3036;43.5737
19-07-2019;10:53:41;1.18044;0.452888;1.10491;0.213474;0.465553;13520;43.5737;43.2151;41.2421;43.2303;43.2303;43.5737
19-07-2019;10:53:42;1.16915;0.456703;0.988327;0.221103;0.4094;13550;43.6118;43.2151;41.207;43.2303;43.2654;43.6088
19-07-2019;10:53:43;1.47356;0.467994;1.16106;0.205997;0.499275;13550;43.5386;43.2151;41.1688;43.1937;43.2654;43.5737
19-07-2019;10:53:44;1.18044;0.460212;1.18746;0.239719;0.424048;13550;43.5386;43.2578;41.1688;43.1937;43.2303;43.5309
19-07-2019;10:53:45;1.28191;0.456703;1.13863;0.221103;0.469368;13490;43.4958;43.2151;41.1688;43.2303;43.2303;43.5737
19-07-2019;10:53:46;1.34188;0.460212;1.13863;0.224918;0.454566;13500;43.5386;43.2151;41.1688;43.1937;43.2303;43.5737
19-07-2019;10:53:47;1.40612;0.475624;1.16106;0.243229;0.491798;13520;43.4958;43.18;41.091;43.1937;43.1907;43.5309
19-07-2019;10:53:48;1.23278;0.471504;1.10842;0.254826;0.465553;13520;43.4958;43.18;41.091;43.1556;43.1907;43.4958
19-07-2019;10:53:49;1.39803;0.460212;1.19905;0.205997;0.462043;13540;43.4226;43.18;41.1337;43.1174;43.1907;43.5309
19-07-2019;10:53:50;1.1429;0.475624;1.00694;0.288548;0.446479;13490;43.4958;43.18;41.1337;43.1556;43.1907;43.5309
19-07-2019;10:53:51;1.21767;0.464179;1.10491;0.247501;0.465553;13490;43.4226;43.2151;41.1337;43.1556;43.1907;43.4958
19-07-2019;10:53:52;1.38338;0.464179;1.12383;0.22858;0.458076;13490;43.4607;43.18;41.0529;43.1174;43.1556;43.4958
19-07-2019;10:53:53;1.19554;0.471504;1.18746;0.269627;0.518196;13510;43.4226;43.18;41.0529;43.1556;43.1174;43.4958
19-07-2019;10:53:54;1.28542;0.467994;1.17998;0.224918;0.484474;13490;43.4226;43.1418;41.0529;43.1174;43.1174;43.4958
19-07-2019;10:53:55;1.40963;0.471504;1.22118;0.221103;0.465553;13480;43.4226;43.1067;41.0529;43.0823;43.1174;43.4226
19-07-2019;10:53:56;1.402;0.464179;1.2253;0.209506;0.458076;13490;43.4226;43.1418;41.0529;43.0823;43.0823;43.4226
19-07-2019;10:53:57;1.22179;0.452888;1.09361;0.198672;0.428321;13490;43.3875;43.1067;41.0529;43.0823;43.1174;43.4226
19-07-2019;10:53:58;1.23278;0.456703;1.10109;0.213474;0.446479;13500;43.4226;43.1067;41.0529;43.0823;43.0823;43.4226
19-07-2019;10:53:59;1.39452;0.471504;1.27382;0.232395;0.469368;13470;43.4226;43.0686;41.0529;43.0823;43.0823;43.4226
19-07-2019;10:54:00;1.24819;0.471504;1.07118;0.269627;0.454566;13480;43.4226;43.0686;41.0178;43.0396;43.0823;43.4226
19-07-2019;10:54:01;1.16503;0.471504;0.939498;0.235904;0.435645;13480;43.3875;43.0686;41.0178;43.1174;43.0823;43.4226
19-07-2019;10:54:02;1.30816;0.479133;1.08949;0.251316;0.458076;13490;43.3875;43.1067;41.0178;43.0396;43.1174;43.4226
19-07-2019;10:54:03;1.24041;0.456703;1.05226;0.251316;0.458076;13490;43.3875;43.0686;41.0178;43.1174;43.0823;43.4226
19-07-2019;10:54:04;1.34936;0.460212;1.2665;0.224918;0.462043;13490;43.4226;43.0686;41.0178;43.1556;43.0823;43.4577
19-07-2019;10:54:05;1.19127;0.452888;1.02586;0.221103;0.472877;13470;43.3875;43.1067;41.0178;43.0396;43.1174;43.4226
19-07-2019;10:54:06;1.23659;0.460212;1.19905;0.221103;0.442969;13480;43.4226;43.1067;41.0178;43.0823;43.0823;43.4577
19-07-2019;10:54:07;1.28923;0.475624;1.17647;0.239719;0.465553;13490;43.4226;43.1067;41.0178;43.0823;43.0823;43.4226
19-07-2019;10:54:08;1.38338;0.456703;1.19127;0.243229;0.401923;13490;43.4226;43.0686;41.0178;43.1174;43.1174;43.4226
19-07-2019;10:54:09;1.1313;0.460212;1.01854;0.221103;0.420233;13500;43.4226;43.1067;41.0529;43.1174;43.1174;43.4226
19-07-2019;10:54:10;1.25902;0.471504;1.04494;0.232395;0.420233;13480;43.4607;43.0686;41.0529;43.1174;43.0823;43.4226
19-07-2019;10:54:11;1.402;0.452888;1.21767;0.209506;0.435645;13480;43.3875;43.1067;41.091;43.1174;43.1174;43.4226
19-07-2019;10:54:12;1.31167;0.452888;1.1313;0.198672;0.420233;13490;43.4226;43.1418;41.0529;43.1174;43.1556;43.4958
19-07-2019;10:54:13;1.2517;0.452888;1.10842;0.224918;0.435645;13500;43.4226;43.1418;41.091;43.1174;43.1556;43.4577
19-07-2019;10:54:14;1.26299;0.456703;1.08598;0.213474;0.390326;13490;43.4226;43.1067;41.091;43.1556;43.1556;43.4958
19-07-2019;10:54:15;1.41711;0.464179;1.08949;0.254826;0.465553;13480;43.4958;43.1418;41.091;43.1174;43.1556;43.4577
19-07-2019;10:54:16;1.35348;0.464179;1.17266;0.232395;0.480964;13490;43.4958;43.1418;41.091;43.1556;43.1556;43.4958
19-07-2019;10:54:17;1.45892;0.456703;1.20638;0.254826;0.454566;13490;43.4958;43.18;41.1688;43.1174;43.1556;43.4958
19-07-2019;10:54:18;1.53719;0.464179;1.14214;0.22858;0.458076;13500;43.4958;43.18;41.1337;43.1937;43.1907;43.4958
19-07-2019;10:54:19;1.44732;0.471504;1.30007;0.224918;0.480964;13510;43.4607;43.18;41.091;43.1174;43.1907;43.5309
19-07-2019;10:54:20;1.57504;0.464179;1.28923;0.251316;0.472877;13480;43.4226;43.2151;41.1337;43.1556;43.1907;43.5309
19-07-2019;10:54:21;1.21767;0.464179;1.27382;0.198672;0.43183;13490;43.4607;43.18;41.091;43.1556;43.1907;43.4958
19-07-2019;10:54:22;1.13512;0.464179;1.07118;0.22858;0.465553;13490;43.4958;43.2151;41.1688;43.1556;43.2303;43.5309
19-07-2019;10:54:23;1.36446;0.460212;1.05226;0.239719;0.446479;13510;43.5386;43.2151;41.1688;43.1556;43.1907;43.5309
19-07-2019;10:54:24;1.23278;0.452888;1.02586;0.198672;0.416724;13510;43.5386;43.2151;41.1337;43.2303;43.1907;43.5309
19-07-2019;10:54:25;1.37179;0.460212;1.07118;0.307469;0.439155;13510;43.4607;43.2578;41.1337;43.1556;43.2303;43.5737
19-07-2019;10:54:26;1.35698;0.471504;1.13863;0.22858;0.469368;13500;43.4958;43.2578;41.1337;43.1937;43.2303;43.5737
19-07-2019;10:54:27;1.40963;0.467994;1.22881;0.224918;0.472877;13500;43.4607;43.2578;41.1337;43.2303;43.1907;43.5309
19-07-2019;10:54:28;1.61608;0.464179;1.34539;0.205997;0.476692;13520;43.4958;43.2578;41.2421;43.1937;43.2303;43.5309
19-07-2019;10:54:29;1.45892;0.467994;1.32647;0.25864;0.454566;13520;43.5386;43.2578;41.1688;43.2303;43.2303;43.6088
19-07-2019;10:54:30;1.61608;0.471504;1.33074;0.247501;0.510872;13520;43.5386;43.2959;41.1688;43.1937;43.2303;43.5737
19-07-2019;10:54:31;1.6614;0.467994;1.42061;0.213474;0.484474;13510;43.5386;43.2151;41.1688;43.1937;43.2303;43.5737
19-07-2019;10:54:32;1.41711;0.464179;1.10109;0.224918;0.420233;13510;43.4958;43.2151;41.207;43.2303;43.2303;43.5309
19-07-2019;10:54:33;1.31563;0.479133;1.10109;0.251316;0.446479;13510;43.5737;43.2151;41.2421;43.2303;43.2303;43.5309
19-07-2019;10:54:34;1.37179;0.467994;1.18395;0.232395;0.472877;13520;43.5737;43.2578;41.2421;43.2303;43.2303;43.5309
19-07-2019;10:54:35;1.43603;0.475624;1.23659;0.221103;0.469368;13530;43.5737;43.2959;41.207;43.1937;43.2303;43.6088
19-07-2019;10:54:36;1.48516;0.460212;1.2137;0.194858;0.442969;13530;43.5386;43.2959;41.2421;43.2303;43.2654;43.6088
19-07-2019;10:54:37;1.37179;0.475624;1.24392;0.205997;0.458076;13530;43.5737;43.2578;41.1688;43.2685;43.2303;43.5737
19-07-2019;10:54:38;1.33455;0.467994;1.02586;0.224918;0.454566;13520;43.5737;43.2578;41.1688;43.2303;43.2303;43.5737
19-07-2019;10:54:39;1.32723;0.471504;1.0631;0.221103;0.488289;13520;43.5386;43.2151;41.207;43.2303;43.2303;43.5309
19-07-2019;10:54:40;1.53719;0.467994;1.2253;0.232395;0.446479;13530;43.5386;43.2959;41.1688;43.2685;43.2654;43.6469
19-07-2019;10:54:41;1.55993;0.452888;1.26299;0.209506;0.454566;13510;43.5737;43.331;41.207;43.2303;43.2654;43.5737
19-07-2019;10:54:42;1.50347;0.479133;1.30007;0.216983;0.442969;13510;43.5737;43.2959;41.207;43.2685;43.2654;43.5737
19-07-2019;10:54:43;1.2668;0.467994;1.28923;0.224918;0.435645;13510;43.5737;43.2578;41.2421;43.2303;43.3036;43.5737
19-07-2019;10:54:44;1.43603;0.471504;1.17647;0.209506;0.412909;13510;43.6118;43.2959;41.2421;43.2303;43.3448;43.6469
19-07-2019;10:54:45;1.40612;0.479133;1.10491;0.232395;0.458076;13510;43.5737;43.2578;41.2421;43.2685;43.3448;43.6469
19-07-2019;10:54:46;1.48867;0.471504;1.22881;0.235904;0.462043;13530;43.5737;43.2959;41.2421;43.2685;43.3036;43.6469
19-07-2019;10:54:47;1.4136;0.471504;1.24743;0.235904;0.491798;13540;43.6118;43.2578;41.2421;43.2685;43.3036;43.6469
19-07-2019;10:54:48;1.35698;0.475624;1.10491;0.209506;0.465553;13510;43.6118;43.2959;41.207;43.2685;43.2654;43.6088
19-07-2019;10:54:49;1.30434;0.467994;1.04845;0.216983;0.4094;13510;43.5737;43.2959;41.2421;43.2685;43.3448;43.6088
19-07-2019;10:54:50;1.2253;0.475624;1.05577;0.251316;0.458076;13540;43.6515;43.2959;41.2421;43.2685;43.3036;43.6469
19-07-2019;10:54:51;1.43603;0.475624;1.16854;0.224918;0.469368;13540;43.6515;43.331;41.2421;43.2685;43.3448;43.7217
19-07-2019;10:54:52;1.31167;0.467994;1.04097;0.25864;0.4094;13540;43.6118;43.2959;41.2421;43.2685;43.3036;43.6866
19-07-2019;10:54:53;1.54528;0.471504;1.25521;0.254826;0.454566;13520;43.6118;43.2959;41.207;43.2685;43.3036;43.7217
19-07-2019;10:54:54;1.46624;0.475624;1.27382;0.25864;0.488289;13520;43.6118;43.2959;41.207;43.2685;43.3036;43.6469
19-07-2019;10:54:55;1.36446;0.483101;1.22881;0.243229;0.454566;13530;43.6118;43.331;41.2421;43.2685;43.3036;43.5737
19-07-2019;10:54:56;1.47707;0.475624;1.10491;0.266117;0.458076;13540;43.6866;43.2578;41.2421;43.2685;43.3448;43.6866
19-07-2019;10:54:57;1.20668;0.479133;1.00694;0.22858;0.450446;13530;43.6515;43.2959;41.2421;43.3036;43.3036;43.6088
19-07-2019;10:54:58;1.30434;0.464179;1.07118;0.213474;0.424048;13530;43.6118;43.331;41.2421;43.2685;43.3448;43.6469
19-07-2019;10:54:59;1.40612;0.467994;1.23659;0.224918;0.450446;13530;43.6515;43.331;41.2802;43.2303;43.3036;43.6866
19-07-2019;10:55:00;1.5108;0.464179;1.16854;0.221103;0.462043;13520;43.6118;43.2959;41.2421;43.3036;43.3448;43.6469
19-07-2019;10:55:01;1.12383;0.460212;0.954299;0.22858;0.401923;13520;43.6118;43.331;41.2421;43.2685;43.3036;43.6088
19-07-2019;10:55:02;1.18044;0.452888;0.965896;0.187076;0.393835;13540;43.6118;43.2959;41.2421;43.3036;43.3448;43.6866
19-07-2019;10:55:03;1.12779;0.464179;1.09758;0.269627;0.484474;13530;43.6118;43.2959;41.2802;43.3036;43.3036;43.6469
19-07-2019;10:55:04;1.36446;0.467994;1.23659;0.239719;0.522011;13520;43.6515;43.3707;41.2802;43.2685;43.3448;43.6866
19-07-2019;10:55:05;1.31563;0.460212;1.17266;0.224918;0.472877;13520;43.6118;43.331;41.2421;43.2685;43.3448;43.7217
19-07-2019;10:55:06;1.23659;0.460212;1.08949;0.239719;0.439155;13530;43.6515;43.2578;41.2421;43.3036;43.2654;43.6469
19-07-2019;10:55:07;1.28191;0.460212;1.24743;0.239719;0.458076;13530;43.6118;43.2578;41.2421;43.3036;43.3036;43.6469
19-07-2019;10:55:08;1.11223;0.464179;1.01472;0.224918;0.428321;13540;43.6118;43.2151;41.2421;43.2303;43.2303;43.6088
19-07-2019;10:55:09;1.19127;0.460212;1.13863;0.221103;0.4094;13520;43.5386;43.2959;41.2421;43.2303;43.2303;43.6088
19-07-2019;10:55:10;0.943465;0.460212;1.08202;0.216983;0.428321;13520;43.4958;43.1418;41.1337;43.1937;43.2303;43.5737
19-07-2019;10:55:11;0.87602;0.456703;0.87953;0.221103;0.43183;13520;43.4607;43.1418;41.091;43.1174;43.1556;43.4958
19-07-2019;10:55:12;1.10872;0.456703;0.97322;0.216983;0.420233;13520;43.4226;43.1418;41.0529;43.1174;43.0823;43.3845
19-07-2019;10:55:13;1.30083;0.456703;1.2517;0.221103;0.50309;13510;43.4226;43.0686;41.0178;43.1174;43.0823;43.4958
19-07-2019;10:55:14;1.21767;0.464179;1.19478;0.247501;0.484474;13510;43.3875;43.0686;41.0178;43.0823;43.0823;43.3845
19-07-2019;10:55:15;1.34936;0.471504;1.21767;0.22858;0.462043;13500;43.3494;43.0686;41.0178;43.0823;43.0396;43.4226
19-07-2019;10:55:16;1.36828;0.460212;1.27794;0.235904;0.442969;13500;43.3494;43.0686;41.0178;43.0045;43.0823;43.3845
19-07-2019;10:55:17;1.44732;0.460212;1.27382;0.243229;0.514687;13490;43.3494;43.0335;41.0178;43.0045;43.0823;43.3845
19-07-2019;10:55:18;1.31167;0.471504;1.34936;0.235904;0.551919;13490;43.3494;43.0335;41.0178;43.0396;43.0396;43.3845
19-07-2019;10:55:19;1.10872;0.452888;1.02205;0.224918;0.405432;13490;43.3875;43.0335;41.0178;43.0396;43.1174;43.4226
19-07-2019;10:55:20;1.39803;0.464179;1.2517;0.251316;0.428321;13490;43.3494;43.0335;41.0529;43.0823;43.0823;43.3448
19-07-2019;10:55:21;1.32296;0.464179;1.11223;0.243229;0.462043;13480;43.3494;43.1067;41.0178;43.0823;43.0823;43.4577
19-07-2019;10:55:22;1.32296;0.456703;1.10842;0.221103;0.450446;13480;43.3875;43.1067;41.0178;43.0045;43.1174;43.4226
19-07-2019;10:55:23;1.23278;0.452888;1.07469;0.216983;0.442969;13470;43.3494;43.0686;41.0529;43.0396;43.0823;43.4226
19-07-2019;10:55:24;1.27794;0.464179;0.97673;0.221103;0.476692;13470;43.3875;43.1067;41.0529;43.0823;43.1174;43.4226
19-07-2019;10:55:25;1.20668;0.467994;1.07118;0.202182;0.424048;13470;43.4226;43.1067;41.0529;43.1174;43.1556;43.4958
19-07-2019;10:55:26;1.30083;0.460212;1.12383;0.239719;0.412909;13470;43.4226;43.1067;41.1337;43.1174;43.1556;43.4577
19-07-2019;10:55:27;1.24392;0.464179;1.07469;0.224918;0.435645;13470;43.3875;43.1418;41.091;43.1174;43.1174;43.4958
19-07-2019;10:55:28;1.13863;0.464179;0.97322;0.235904;0.462043;13480;43.4226;43.1418;41.1337;43.1174;43.1907;43.4577
19-07-2019;10:55:29;1.20287;0.471504;1.07118;0.26215;0.469368;13500;43.4226;43.1067;41.091;43.0823;43.1174;43.4226
19-07-2019;10:55:30;1.24392;0.460212;1.03746;0.26215;0.439155;13490;43.4607;43.1418;41.091;43.1174;43.1907;43.5309
19-07-2019;10:55:31;1.34585;0.456703;1.16503;0.213474;0.488289;13490;43.4607;43.1418;41.1337;43.1556;43.1556;43.4958
19-07-2019;10:55:32;1.31945;0.460212;1.12734;0.25864;0.428321;13500;43.4226;43.2151;41.091;43.1556;43.1907;43.4958
19-07-2019;10:55:33;1.38338;0.449378;1.27382;0.247501;0.454566;13510;43.4226;43.18;41.091;43.1174;43.1907;43.5309
19-07-2019;10:55:34;1.32296;0.449378;1.28542;0.205997;0.465553;13500;43.4607;43.18;41.091;43.1556;43.1907;43.4958
19-07-2019;10:55:35;1.31945;0.456703;1.23278;0.239719;0.450446;13500;43.4226;43.18;41.1337;43.1556;43.1556;43.4958
19-07-2019;10:55:36;1.24392;0.464179;1.14641;0.216983;0.412909;13500;43.4958;43.18;41.1337;43.1937;43.1907;43.5309
19-07-2019;10:55:37;1.18044;0.456703;1.09758;0.202182;0.454566;13500;43.5386;43.18;41.1688;43.1556;43.1907;43.5309
19-07-2019;10:55:38;1.47356;0.471504;1.10109;0.205997;0.458076;13500;43.4958;43.18;41.1688;43.1937;43.1907;43.5309
19-07-2019;10:55:39;1.30434;0.460212;1.12001;0.243229;0.507362;13510;43.4958;43.18;41.1688;43.1937;43.2303;43.5309
19-07-2019;10:55:40;1.18776;0.456703;1.01854;0.239719;0.462043;13500;43.4958;43.2151;41.1688;43.2303;43.2303;43.5309
19-07-2019;10:55:41;1.25551;0.464179;1.13481;0.247501;0.439155;13500;43.5386;43.2151;41.1337;43.2303;43.2303;43.5309
19-07-2019;10:55:42;1.31563;0.460212;1.13481;0.216983;0.4094;13500;43.5386;43.18;41.1688;43.1937;43.2303;43.5737
19-07-2019;10:55:43;1.27031;0.471504;1.13863;0.266117;0.4094;13510;43.4958;43.2151;41.1688;43.1937;43.2303;43.5309
19-07-2019;10:55:44;1.27443;0.456703;1.22881;0.235904;0.469368;13510;43.4607;43.18;41.1337;43.1556;43.1556;43.4958
19-07-2019;10:55:45;1.35698;0.467994;1.26299;0.209506;0.484474;13500;43.3494;43.0686;41.0529;43.1174;43.1174;43.4577
19-07-2019;10:55:46;1.28191;0.464179;1.2401;0.221103;0.439155;13500;43.3494;43.0686;40.9796;42.9664;42.9664;43.3448
19-07-2019;10:55:47;1.34188;0.460212;0.992142;0.22858;0.405432;13490;43.2746;42.9526;40.943;42.9313;42.9664;43.3097
19-07-2019;10:55:48;1.43603;0.464179;1.18746;0.251316;0.446479;13490;43.1586;42.8779;40.7889;42.8534;42.8931;43.2334
19-07-2019;10:55:49;1.43252;0.464179;1.19905;0.277714;0.450446;13470;43.0472;42.7314;40.6424;42.6673;42.7024;43.0472
19-07-2019;10:55:50;1.38338;0.479133;1.39803;0.224918;0.469368;13440;42.9343;42.6535;40.6424;42.591;42.6291;42.9694
19-07-2019;10:55:51;1.16915;0.464179;1.12001;0.202182;0.462043;13400;42.5971;42.5055;40.4166;42.5132;42.4781;42.858
19-07-2019;10:55:52;1.23278;0.460212;1.12001;0.22858;0.446479;13400;42.5238;42.3163;40.1892;42.327;42.327;42.742
19-07-2019;10:55:53;1.24041;0.467994;1.15373;0.22858;0.446479;13360;42.4079;42.089;40;41.9516;42.0645;42.3697
19-07-2019;10:55:54;1.17647;0.460212;1.01854;0.198672;0.442969;13340;42.2217;41.7899;39.8169;41.8036;41.9516;42.3301
19-07-2019;10:55:55;1.20287;0.475624;1.01854;0.247501;0.532998;13340;42.1057;41.6419;39.6628;41.6144;41.8006;42.1408
19-07-2019;10:55:56;1.59396;0.460212;1.30007;0.221103;0.458076;13300;41.9165;41.561;39.6628;41.4603;41.6114;41.9944
19-07-2019;10:55:57;1.12779;0.460212;0.916762;0.194858;0.412909;13190;41.7685;41.4145;39.4369;41.3855;41.5366;41.8784
19-07-2019;10:55:58;1.02235;0.460212;0.965896;0.232395;0.416724;13190;41.5442;41.1505;39.2096;41.239;41.3855;41.7304
19-07-2019;10:55:59;1.14641;0.452888;1.10842;0.243229;0.412909;13170;41.4313;41.0346;39.0997;41.0498;41.1963;41.5412
19-07-2019;10:56:00;1.12779;0.460212;1.11223;0.247501;0.405432;13100;41.2421;40.9613;38.9456;40.8988;41.088;41.4252
19-07-2019;10:56:01;1.34585;0.467994;1.18395;0.209506;0.450446;13100;41.207;40.8103;38.7991;40.7858;40.8988;41.2772
19-07-2019;10:56:02;1.07118;0.456703;0.969406;0.251316;0.371405;13050;41.091;40.7721;38.7991;40.7126;40.824;41.1612
19-07-2019;10:56:03;1.24392;0.464179;1.16106;0.243229;0.454566;13000;40.943;40.6241;38.6481;40.5966;40.7858;41.1612
19-07-2019;10:56:04;1.36828;0.452888;1.12001;0.205997;0.420233;12950;40.7889;40.589;38.5;40.5615;40.5966;40.9796
19-07-2019;10:56:05;1.3756;0.467994;1.2517;0.213474;0.416724;12920;40.7156;40.3998;38.4192;40.4059;40.5219;40.8988
19-07-2019;10:56:06;1.27794;0.460212;1.17998;0.224918;0.435645;12880;40.6424;40.3265;38.2712;40.3326;40.4059;40.7889
19-07-2019;10:56:07;1.21767;0.452888;1.25902;0.213474;0.439155;12880;40.5646;40.2457;38.1949;40.2594;40.2594;40.5997
19-07-2019;10:56:08;1.12001;0.464179;0.992142;0.209506;0.4094;12810;40.4913;40.2457;38.1949;40.1846;40.2243;40.5997
19-07-2019;10:56:09;1.20668;0.464179;1.02205;0.213474;0.412909;12800;40.4517;40.1358;38.1201;40.0702;40.1434;40.4868
19-07-2019;10:56:10;1.34585;0.456703;1.2137;0.190585;0.454566;12790;40.3784;40.0977;38.0819;40.0702;40.1434;40.4868
19-07-2019;10:56:11;1.22927;0.471504;1.16503;0.213474;0.439155;12780;40.3433;40.0626;38.0087;40.0351;40.1083;40.4517
19-07-2019;10:56:12;1.31167;0.445106;1.27794;0.198672;0.428321;12750;40.2655;39.9466;37.8927;40.0351;40.0702;40.3708
19-07-2019;10:56:13;1.09361;0.464179;1.10842;0.221103;0.386511;12730;40.2655;39.9084;37.9309;39.9222;39.9954;40.2976
19-07-2019;10:56:14;1.4136;0.452888;1.21767;0.235904;0.405432;12730;40.1892;39.8733;37.8576;39.8795;39.9222;40.2625
19-07-2019;10:56:15;1.13512;0.460212;1.15373;0.22858;0.428321;12710;40.1144;39.7986;37.8195;39.8062;39.8444;40.1892
19-07-2019;10:56:16;1.24819;0.449378;1.06737;0.198672;0.379187;12730;40.0793;39.7986;37.7096;39.6979;39.7711;40.1144
19-07-2019;10:56:17;1.29656;0.452888;1.13481;0.216983;0.390326;12700;40.0793;39.7177;37.6684;39.733;39.7711;40.1144
19-07-2019;10:56:18;0.980545;0.449378;0.999619;0.213474;0.393835;12660;40.0793;39.7177;37.6684;39.6582;39.6979;40.0732
19-07-2019;10:56:19;1.12001;0.441596;0.939498;0.221103;0.36408;12660;39.9252;39.6094;37.5555;39.617;39.6582;40
19-07-2019;10:56:20;1.05608;0.460212;1.0631;0.216983;0.397803;12670;39.852;39.5712;37.4823;39.5819;39.617;39.9603
19-07-2019;10:56:21;1.01122;0.456703;0.980545;0.221103;0.397803;12650;39.7742;39.4934;37.4823;39.5071;39.5819;39.8871
19-07-2019;10:56:22;1.10872;0.445106;1.01122;0.22858;0.383001;12610;39.7009;39.382;37.4044;39.3957;39.4339;39.736
19-07-2019;10:56:23;1.02235;0.460212;1.08949;0.216983;0.375677;12610;39.7391;39.4553;37.1832;39.4339;39.469;39.588
